id,age,gender,income,education,region,loyalty_status,purchase_frequency,purchase_amount,product_category,product_name,promotion_usage,satisfaction_score
5048,20,Female,42859,College,West,Regular,rare,12360,Home,Panasonic Rice Cooker,0,4
5049,38,Male,29014,Masters,East,Regular,rare,7650,Electronics,Apple iPhone 15 Pro,0,5
5050,24,Male,16357,Bachelor,West,Regular,rare,7032,Electronics,Samsung Galaxy S24,0,5
5051,18,Male,24320,HighSchool,West,Gold,rare,7191,Books,The 7 Habits of Highly Effective People - Stephen Covey,0,6
5052,30,Female,31926,College,North,Silver,occasional,11059,Clothing,Nike Sportswear Club T-shirt,0,5
5053,30,Male,16391,College,North,Regular,frequent,5794,Books,How to Win Friends and Influence People - Dale Carnegie,0,5
5054,30,Female,19907,College,North,Regular,rare,5803,Electronics,Samsung Galaxy S24,1,4
5055,31,Female,48053,HighSchool,South,Regular,occasional,18099,Electronics,Google Pixel 8,0,3
5056,25,Female,20460,Bachelor,South,Regular,rare,5736,Home,Panasonic Blender,1,3
5057,33,Male,47614,College,East,Silver,rare,15318,Beauty,Cetaphil Gentle Skin Cleanser,0,4
5058,36,Female,24551,Bachelor,East,Regular,rare,9484,Electronics,Apple iPhone 15 Pro,0,5
5059,26,Female,45242,College,North,Regular,rare,14864,Health,Tylenol Extra Strength Caplets,0,6
5060,31,Female,24011,College,West,Silver,rare,9868,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,1,5
5061,29,Female,35352,Masters,South,Regular,rare,12316,Clothing,Adidas Essentials Logo T-shirt,1,5
5062,30,Female,43334,Bachelor,East,Silver,occasional,13830,Books,Atomic Habits - James Clear,0,4
5063,34,Male,31402,Bachelor,South,Gold,occasional,10239,Clothing,Levi's Women's 501 Original Fit Jeans,0,5
5064,31,Female,9539,College,West,Silver,occasional,3034,Food,Cadbury Dairy Milk Chocolate Bar,0,5
5065,39,Male,20461,HighSchool,West,Silver,frequent,6622,Electronics,Apple iPhone 15 Pro,0,5
5066,29,Female,13295,Bachelor,West,Regular,rare,5968,Electronics,Sennheiser Momentum 4 Wireless Headphones,0,5
5067,37,Male,22190,Masters,North,Silver,occasional,7927,Food,Cadbury Dairy Milk Chocolate Bar,0,7
5068,28,Female,14138,College,South,Silver,rare,5675,Electronics,Samsung Galaxy S24,1,6
5069,29,Female,5983,College,East,Regular,occasional,1302,Clothing,Levi's Women's 501 Original Fit Jeans,0,5
5070,29,Male,43408,Bachelor,East,Regular,rare,18112,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,0,6
5071,31,Male,29832,College,North,Regular,occasional,11008,Health,One A Day Men's/Women's Formula,0,5
5072,32,Female,49003,College,North,Regular,rare,17312,Clothing,Nike Sportswear Club T-shirt,0,4
5073,31,Female,48255,College,North,Regular,occasional,18511,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,4
5074,33,Male,46701,College,East,Silver,frequent,13426,Books,Gone Girl - Gillian Flynn,0,5
5075,27,Male,23881,HighSchool,West,Silver,rare,9999,Health,Efferalgan Tablets,0,5
5076,29,Male,30718,HighSchool,East,Regular,occasional,10735,Electronics,Apple iPhone 15 Pro,0,6
5077,33,Female,36867,College,West,Regular,occasional,15656,Health,Efferalgan Tablets,0,5
5078,35,Female,35731,Bachelor,East,Regular,rare,12178,Home,Panasonic Rice Cooker,0,5
5079,32,Female,27161,College,South,Regular,occasional,10502,Clothing,Nike Sportswear Club T-shirt,0,5
5080,33,Male,27425,College,West,Regular,frequent,10177,Books,The Silent Patient - Alex Michaelides,0,6
5081,34,Female,28477,College,East,Regular,rare,10161,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,0,4
5082,33,Male,5271,College,West,Regular,rare,2262,Home,Panasonic Rice Cooker,0,6
5083,29,Female,5905,Bachelor,East,Regular,occasional,2516,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,3
5084,29,Female,16105,HighSchool,South,Silver,rare,5993,Food,Hershey's Milk Chocolate Bar,0,6
5085,33,Female,48060,College,South,Regular,occasional,15849,Food,Lay's Potato Chips - Classic Flavor,1,4
5086,28,Female,6367,College,North,Gold,rare,2257,Electronics,Google Pixel 8,0,6
5087,29,Male,6822,College,West,Regular,frequent,2417,Clothing,Levi's Women's 501 Original Fit Jeans,0,5
5088,30,Female,16174,College,West,Regular,occasional,6829,Food,Oishi Prawn Crackers - Spicy Flavor,0,5
5089,23,Male,21099,Masters,West,Regular,rare,8306,Electronics,Sennheiser Momentum 4 Wireless Headphones,1,4
5090,31,Female,23038,Bachelor,North,Regular,rare,8849,Food,Lay's Potato Chips - Classic Flavor,0,5
5091,33,Male,25890,Bachelor,North,Regular,occasional,7551,Food,Oishi Prawn Crackers - Spicy Flavor,0,5
5092,30,Male,8814,Bachelor,South,Regular,occasional,2974,Electronics,Samsung Galaxy S24,1,5
5093,38,Female,38851,Bachelor,West,Regular,occasional,12041,Electronics,Google Pixel 8,0,5
5094,29,Female,13140,Bachelor,West,Silver,rare,5108,Home,Tefal Blender,0,6
5095,33,Female,18072,Bachelor,North,Regular,rare,6251,Clothing,Adidas Essentials Logo T-shirt,0,3
5096,32,Male,24502,College,North,Regular,occasional,7348,Clothing,Levi's Women's 501 Original Fit Jeans,0,7
5097,34,Female,9910,College,North,Regular,rare,3419,Beauty,Cetaphil Gentle Skin Cleanser,0,6
5098,32,Male,17700,College,South,Regular,occasional,7581,Health,Tylenol Extra Strength Caplets,0,5
5099,29,Male,14040,Bachelor,North,Regular,rare,5605,Electronics,Sennheiser Momentum 4 Wireless Headphones,0,5
5100,33,Female,43703,HighSchool,North,Regular,occasional,13794,Books,The Girl on the Train - Paula Hawkins,0,5
5101,31,Male,26826,HighSchool,North,Regular,occasional,7233,Food,Lay's Potato Chips - Classic Flavor,1,6
5102,31,Male,36456,Bachelor,East,Regular,occasional,10411,Books,How to Win Friends and Influence People - Dale Carnegie,1,4
5103,33,Female,23732,College,West,Regular,rare,8196,Health,One A Day Men's/Women's Formula,0,5
5104,33,Male,21194,College,West,Silver,occasional,8033,Home,Panasonic Blender,1,5
5105,30,Male,28333,College,South,Silver,rare,10262,Food,Cadbury Dairy Milk Chocolate Bar,0,5
5106,28,Male,43441,College,North,Regular,rare,14966,Clothing,Zara Women's Hi-Rise Skinny Jeans,0,5
5107,36,Male,23545,Masters,East,Regular,rare,8257,Clothing,Zara Women's Hi-Rise Skinny Jeans,0,5
5108,30,Male,21187,Masters,East,Silver,frequent,8859,Food,Lay's Potato Chips - Classic Flavor,0,6
5109,28,Male,43691,College,West,Regular,rare,13552,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,1,6
5110,26,Female,46368,College,West,Regular,frequent,16685,Home,Sunhouse Rice Cooker,1,8
5111,31,Female,33645,Masters,East,Gold,rare,10845,Electronics,Apple iPhone 15 Pro,0,6
5112,32,Male,11434,College,West,Regular,occasional,3941,Electronics,Sennheiser Momentum 4 Wireless Headphones,0,3
5113,25,Male,39097,HighSchool,West,Regular,rare,11304,Health,Blackmores Multivitamin For Adults,0,5
5114,24,Female,9156,College,East,Regular,rare,2089,Electronics,Sennheiser Momentum 4 Wireless Headphones,0,5
5115,31,Female,46118,Bachelor,East,Silver,occasional,10665,Home,Tefal Blender,0,5
5116,26,Female,6100,College,South,Gold,occasional,2322,Books,Atomic Habits - James Clear,0,4
5117,36,Female,7138,Bachelor,West,Regular,occasional,2227,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,0,4
5118,25,Male,25957,College,South,Regular,rare,9983,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,1,5
5119,23,Female,15924,College,North,Regular,frequent,6250,Food,Hershey's Milk Chocolate Bar,0,5
5120,30,Female,34749,College,West,Regular,rare,10524,Books,Atomic Habits - James Clear,0,5
5121,32,Male,21543,College,East,Silver,occasional,7324,Beauty,Cerave Hydrating Facial Cleanser,0,4
5122,31,Female,8845,College,East,Regular,rare,2689,Electronics,Samsung Galaxy S24,0,5
5123,29,Male,41702,College,West,Regular,frequent,12652,Books,The 7 Habits of Highly Effective People - Stephen Covey,1,5
5124,32,Female,12982,Bachelor,North,Gold,frequent,4917,Clothing,Nike Sportswear Club T-shirt,0,7
5125,27,Female,39268,Bachelor,East,Regular,frequent,12537,Home,Panasonic Rice Cooker,0,7
5126,31,Male,35203,HighSchool,West,Silver,occasional,10096,Health,Centrum Adults Multivitamin,1,7
5127,26,Male,44429,Masters,West,Regular,rare,14297,Books,The Silent Patient - Alex Michaelides,0,5
5128,26,Female,12181,HighSchool,West,Silver,rare,5105,Food,Oishi Prawn Crackers - Spicy Flavor,1,3
5129,30,Male,6277,HighSchool,West,Regular,frequent,2774,Clothing,Zara Women's Hi-Rise Skinny Jeans,0,9
5130,32,Female,6763,Bachelor,East,Gold,frequent,2062,Books,The 7 Habits of Highly Effective People - Stephen Covey,0,5
5131,26,Female,35424,College,South,Regular,rare,12037,Home,Philips Blender,1,5
5132,23,Male,9749,HighSchool,West,Regular,rare,3661,Food,Hershey's Milk Chocolate Bar,0,6
5133,25,Female,34278,College,East,Regular,rare,13354,Electronics,Sennheiser Momentum 4 Wireless Headphones,1,5
5134,21,Female,18270,College,West,Regular,occasional,7223,Clothing,Levi's Women's 501 Original Fit Jeans,1,4
5135,31,Female,26307,College,North,Gold,frequent,9785,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,6
5136,33,Male,21837,HighSchool,West,Regular,occasional,6701,Health,Tylenol Extra Strength Caplets,0,4
5137,38,Male,31863,HighSchool,East,Gold,rare,12675,Electronics,Sennheiser Momentum 4 Wireless Headphones,0,5
5138,26,Female,21669,Bachelor,South,Regular,rare,7208,Electronics,Samsung Galaxy S24,0,6
5139,28,Female,33081,College,East,Regular,rare,9990,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,5
5140,30,Female,26472,Bachelor,North,Regular,frequent,8974,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,0,4
5141,31,Male,28096,Masters,West,Regular,occasional,10635,Electronics,Samsung Galaxy S24,0,6
5142,26,Female,34993,College,North,Regular,rare,10767,Electronics,Google Pixel 8,1,4
5143,34,Female,35449,Bachelor,West,Regular,rare,11977,Clothing,Zara Women's Hi-Rise Skinny Jeans,0,6
5144,28,Male,36004,College,West,Regular,frequent,11018,Books,How to Win Friends and Influence People - Dale Carnegie,0,5
5145,34,Male,6098,Bachelor,West,Silver,rare,2148,Electronics,Samsung Galaxy S24,1,5
5146,23,Male,8127,Masters,West,Gold,rare,2334,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,0,6
5147,29,Male,7501,College,East,Regular,occasional,3083,Electronics,Apple iPhone 15 Pro,0,6
5148,32,Female,20105,Masters,North,Gold,frequent,6148,Clothing,Levi's Women's 501 Original Fit Jeans,0,6
5149,28,Male,10863,College,North,Regular,occasional,2847,Books,The Girl on the Train - Paula Hawkins,0,5
5150,28,Male,18126,Bachelor,West,Regular,occasional,6504,Beauty,Cetaphil Gentle Skin Cleanser,0,5
5151,27,Male,39913,Bachelor,North,Regular,occasional,13208,Home,Toshiba Rice Cooker,0,4
5152,30,Male,21348,College,East,Regular,rare,5589,Books,Gone Girl - Gillian Flynn,0,3
5153,36,Male,22842,HighSchool,East,Regular,rare,7271,Clothing,Adidas Essentials Logo T-shirt,1,6
5154,25,Male,7791,HighSchool,South,Regular,rare,2180,Electronics,Sennheiser Momentum 4 Wireless Headphones,0,4
5155,30,Female,49488,Bachelor,South,Silver,rare,14736,Books,The Silent Patient - Alex Michaelides,0,8
5156,28,Female,27405,Bachelor,East,Silver,occasional,11289,Clothing,Levi's Women's 501 Original Fit Jeans,1,6
5157,36,Female,47697,Masters,East,Regular,rare,16792,Electronics,Sennheiser Momentum 4 Wireless Headphones,0,4
5158,39,Female,7484,Masters,East,Regular,occasional,2537,Food,Lay's Potato Chips - Classic Flavor,1,3
5159,32,Female,34817,College,South,Silver,rare,12687,Health,Centrum Adults Multivitamin,1,6
5160,30,Female,22226,College,South,Regular,rare,7335,Food,Lay's Potato Chips - Classic Flavor,0,4
5161,36,Male,10051,Bachelor,South,Regular,rare,3486,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,4
5162,28,Male,29820,Bachelor,East,Silver,frequent,11357,Books,The Silent Patient - Alex Michaelides,0,5
5163,30,Female,47394,College,East,Regular,occasional,19460,Books,How to Win Friends and Influence People - Dale Carnegie,0,6
5164,35,Male,14354,Masters,West,Silver,frequent,5254,Food,Lay's Potato Chips - Classic Flavor,0,5
5165,30,Male,48562,Masters,West,Regular,occasional,15339,Health,One A Day Men's/Women's Formula,0,5
5166,28,Male,27908,College,West,Gold,frequent,9964,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,6
5167,31,Male,46071,College,East,Regular,occasional,14242,Clothing,Nike Sportswear Club T-shirt,0,4
5168,28,Male,44296,College,South,Regular,occasional,12800,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,4
5169,38,Male,27914,College,North,Gold,frequent,11874,Clothing,Zara Women's Hi-Rise Skinny Jeans,0,5
5170,28,Female,12382,Bachelor,West,Silver,rare,4609,Electronics,Sennheiser Momentum 4 Wireless Headphones,0,7
5171,34,Male,48429,Bachelor,East,Gold,frequent,11313,Electronics,Apple iPhone 15 Pro,1,3
5172,30,Male,41823,College,South,Regular,rare,12459,Home,Sunhouse Rice Cooker,0,6
5173,36,Female,34374,HighSchool,West,Regular,rare,10369,Electronics,Sennheiser Momentum 4 Wireless Headphones,0,4
5174,34,Male,25192,Bachelor,South,Silver,occasional,8134,Home,Tefal Blender,0,6
5175,27,Female,44530,HighSchool,North,Regular,rare,17519,Beauty,Maybelline Fit Me Matte + Poreless Foundation,0,5
5176,31,Female,47721,Bachelor,East,Gold,rare,14442,Electronics,Google Pixel 8,0,3
5177,29,Female,20205,HighSchool,East,Regular,occasional,7876,Electronics,Apple iPhone 15 Pro,0,4
5178,32,Male,36896,College,West,Silver,rare,12625,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,1,5
5179,30,Male,44034,College,South,Regular,occasional,18283,Health,Blackmores Multivitamin For Adults,0,7
5180,32,Female,5072,College,East,Regular,rare,1979,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,0,4
5181,29,Female,6288,Bachelor,South,Regular,rare,1547,Clothing,Levi's Women's 501 Original Fit Jeans,0,6
5182,34,Male,16592,Bachelor,West,Silver,rare,5403,Electronics,Samsung Galaxy S24,1,5
5183,31,Male,33017,College,East,Regular,occasional,15248,Electronics,Sennheiser Momentum 4 Wireless Headphones,1,5
5184,24,Male,23956,College,North,Regular,occasional,6489,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,6
5185,30,Male,43163,College,West,Regular,rare,15867,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,0,5
5186,28,Female,30356,Bachelor,East,Silver,rare,6853,Food,Oishi Prawn Crackers - Spicy Flavor,1,5
5187,35,Male,27478,Bachelor,East,Gold,occasional,10300,Electronics,Samsung Galaxy S24,0,3
5188,25,Male,13391,College,East,Regular,occasional,3982,Electronics,Apple iPhone 15 Pro,0,4
5189,21,Female,40150,Masters,East,Regular,rare,13994,Electronics,Samsung Galaxy S24,1,6
5190,32,Female,9282,Bachelor,South,Silver,rare,2798,Books,The Silent Patient - Alex Michaelides,1,7
5191,34,Male,44273,College,West,Silver,rare,13472,Health,Centrum Adults Multivitamin,0,5
5192,32,Male,44235,Bachelor,East,Silver,occasional,16473,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,0,4
5193,36,Male,34666,College,South,Regular,rare,11619,Food,Lay's Potato Chips - Classic Flavor,1,3
5194,34,Female,47435,College,East,Regular,rare,16263,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,0,6
5195,26,Female,41940,Bachelor,North,Gold,rare,12963,Health,Blackmores Multivitamin For Adults,0,4
5196,34,Male,25832,Bachelor,West,Regular,rare,6488,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,1,6
5197,27,Male,10565,Bachelor,East,Silver,occasional,4296,Electronics,Apple iPhone 15 Pro,0,5
5198,35,Male,10004,Masters,North,Silver,frequent,4598,Electronics,Google Pixel 8,0,4
5199,34,Female,38644,Masters,South,Silver,frequent,12829,Home,Panasonic Rice Cooker,1,7
5200,30,Male,6006,Masters,East,Regular,frequent,1717,Electronics,Samsung Galaxy S24,0,5
5201,35,Male,31719,HighSchool,North,Regular,rare,10864,Electronics,Sennheiser Momentum 4 Wireless Headphones,0,5
5202,29,Female,46019,Bachelor,South,Gold,frequent,15801,Books,Gone Girl - Gillian Flynn,0,6
5203,35,Male,29241,College,North,Silver,rare,8381,Electronics,Samsung Galaxy S24,0,4
5204,20,Male,45724,Bachelor,North,Regular,occasional,14123,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,0,8
5205,25,Male,34006,HighSchool,East,Regular,rare,11407,Electronics,Google Pixel 8,1,4
5206,31,Male,14575,College,East,Silver,rare,4354,Clothing,Levi's Women's 501 Original Fit Jeans,1,5
5207,28,Male,7504,Masters,East,Regular,occasional,1979,Health,Panadol Extra Tablets,1,4
5208,18,Male,25663,College,South,Regular,rare,10105,Food,Oishi Prawn Crackers - Spicy Flavor,1,6
5209,26,Female,22866,Bachelor,South,Regular,rare,7271,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,1,4
5210,37,Female,37099,HighSchool,East,Silver,rare,12735,Food,Oishi Prawn Crackers - Spicy Flavor,1,5
5211,25,Male,19448,Masters,West,Regular,rare,6603,Home,Toshiba Rice Cooker,1,4
5212,31,Male,32497,Bachelor,West,Silver,frequent,15306,Electronics,Apple iPhone 15 Pro,1,7
5213,28,Female,26761,HighSchool,South,Regular,rare,11914,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,1,5
5214,30,Male,23643,College,West,Regular,frequent,7745,Clothing,Nike Sportswear Club T-shirt,1,5
5215,29,Female,30038,Bachelor,East,Gold,rare,10318,Electronics,Sennheiser Momentum 4 Wireless Headphones,0,5
5216,29,Female,23466,Masters,West,Regular,frequent,8393,Clothing,Levi's Women's 501 Original Fit Jeans,0,4
5217,29,Female,17567,Masters,North,Regular,rare,6382,Health,One A Day Men's/Women's Formula,0,7
5218,20,Male,18230,College,South,Silver,occasional,7375,Clothing,Nike Sportswear Club T-shirt,1,5
5219,30,Male,6982,College,West,Silver,rare,2052,Electronics,Google Pixel 8,0,5
5220,31,Female,27167,Bachelor,East,Regular,rare,8810,Electronics,Google Pixel 8,0,5
5221,32,Male,20191,Masters,South,Silver,rare,6510,Electronics,Apple iPhone 15 Pro,0,6
5222,36,Female,35991,College,West,Regular,rare,12283,Food,Cadbury Dairy Milk Chocolate Bar,0,5
5223,30,Female,38430,Bachelor,West,Regular,rare,11811,Home,Panasonic Blender,0,6
5224,31,Female,23358,College,North,Regular,frequent,7268,Health,Panadol Extra Tablets,0,5
5225,24,Male,31481,HighSchool,East,Silver,rare,13061,Electronics,Sennheiser Momentum 4 Wireless Headphones,1,5
5226,30,Male,20976,HighSchool,East,Silver,rare,8710,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,1,7
5227,23,Male,25232,HighSchool,West,Regular,frequent,7867,Food,Oishi Prawn Crackers - Spicy Flavor,1,5
5228,39,Male,5111,Masters,East,Silver,rare,1993,Food,Milka Alpine Milk Chocolate Bar,0,4
5229,28,Male,5332,Bachelor,South,Silver,rare,1723,Health,Panadol Extra Tablets,0,4
5230,32,Female,12882,HighSchool,East,Regular,rare,5333,Food,Hershey's Milk Chocolate Bar,1,5
5231,32,Male,19540,College,North,Gold,rare,6842,Books,The Silent Patient - Alex Michaelides,0,6
5232,24,Male,46810,College,East,Regular,frequent,17521,Food,Cadbury Dairy Milk Chocolate Bar,0,7
5233,32,Male,43485,Bachelor,South,Gold,rare,14618,Books,The Girl on the Train - Paula Hawkins,0,4
